_source_file,"Station 
Code",Monitoring Location,State,"Temperature 
(°C)",_blank_,"Dissolved 
Oxygen 
(mg/L)",_blank___1,pH,_blank___2,"Conductivity 
(µmho/cm)",_blank___3,"BOD 
(mg/L)",_blank___4,"Nitrate N 
(mg/L)",_blank___5,"Fecal Coliform  
(MPN/100ml)",_blank___6,"Total Coliform  
(MPN/100ml)",_blank___7,"Fecal 
Streptococci 
(MPN/100ml)",_blank___8,State Name,"STN 
Code","NitrateN 
(mg/L)",0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,"Station  
Code"
table_77.csv,1157,"RIVER MANJEERA (TRIBUTARY OF GODAVARI)  -  AT 
RAIPALLY, SANGAREEDY",,22.0,34.0,6.1,7.6,,7.5  8.4,575,676,2.1,3.3,,6.02  28.04,4,6,27,39,4,5,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,1781,"RIVER MANJEERA (TRIBUTARY OF GODAVARI)  -  AT 
GANAPATHI SUGARS, SANGAREDDY",,20.0,29.0,5.8,6.6,,7.0  8.3,605,758,2.0,3.2,,5.03 123.00,8,8,39,52,4,6,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,2374,"RIVER MANJEERA (TRIBUTARY OF GODAVARI)  - U/S OF 
RIVER MANJEERA AT GOWDICHERLA BEFORE 
CONFLUENCE WITH NAKKAVAGU, SANGAREDY",,19.0,27.0,5.9,6.9,,7.1  7.9,850,,1020  2.0,,3.2  10.06 29.04,,7,8,27,34,6,6,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,2375,"RIVER MANJEERA (TRIBUTARY OF GODAVARI)  - D/S OF 
RIVER MANJEERA AT GOWDICHERLA ATFTER 
CONFLUENCE WITH NAKKAVAGU, SANGAREDDY",,19.0,28.0,5.9,7.0,,7.2  7.8,1203,,1489  2.3,,3.9  14.13 26.12,,6,7,34,41,4,5,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,4226,"RIVER MANJEERA (TRIBUTARY OF GODAVARI)  - RIVER 
MANJEERA AT YEDU PAYALA TEMPLE, NAGSAMPALLI 
(V), PAPANNAPET (M), MEDAK DISTRICT",,16.0,28.0,6.2,7.3,,7.1  8.3,592,,1195  2.2,4.0,,9.16  41.13,4,6,18,84,2,2,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,2673,"RIVER MANJRA  AT D/S OF LATUR, NEAR LATUR- 
NANDED BRIDGE, VILLAGE- BHATKHEDA, TALUKA- 
LATUR, DISTRICT- LATUR.",,,20.0,6.0,6.5,,8.0  8.5,641,792,5.2,5.2,0.59,0.62,2,2,5,32,2,5,MAHARASHTRA  18.0,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,30055,RIVER MANJEERA AT JANWADA(BANGALORE),,24.0,28.0,7.7,9.3,,8.4  8.5,461,604,1.0,7.0,0.00,4.80,470,1400,3500,7000,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,2675,RIVER MORNA D/S OF RAILWAY BRIDGE AKOLA,,,27.0,3.1,5.9,,7.4  8.3,891,,1989  3.0,5.8,0.32,9.43,12,48,120,210,2,2,MAHARASHTRA  23.0,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,2349,"RIVER MANJEERA (TRIBUTARY OF GODAVARI)  - NAKKA 
VAGU AT BACHUGUDEM, SANGAREEDY",,18.0,21.0,4.2,5.4,,6.8  7.3,1206,,1555  3.5,,4.8  20.12 40.13,,8,8,79,94,7,8,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,1214,"RIVER PENCH AT CHHINDWARA ,NEAR SINGORI ROAD 
BRIDGE, CHHINDWARA",,19.0,30.0,7.1,7.7,,7.2  8.1,264,716,1.4,2.0,0.47,5.04,2,10,15,120,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_77.csv,5541,"RIVER PENCHÂ  NEAR ROAD BRIDGE 
HALLAKHURD,CHHINDWARA",,19.0,31.0,7.1,7.8,,7.1  8.1,322,716,1.0,2.0,0.00,5.10,2,7,15,120,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,2699,"RIVER PENGANGA  AT MEHKAR -BULDANA ROAD 
BRIDGE, VILLAGE-MEHKAR, TALUKA-MEHKAR,DISTRICT-
AKOLA.",,,28.0,5.2,6.1,,7.8  8.4,780,,1214  3.0,4.0,0.32,7.08,12,41,110,170,2,2,MAHARASHTRA  23.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,2698,"RIVER PENGANGA  D/S OF ISAPUR DAM, VILLAGE- 
ISAPUR,TALUKA- PUSAD, DISTRICT- YAVATMAL.",,,23.0,5.6,5.9,,7.7  8.7,665,,1226  3.2,3.8,0.30,3.75,12,46,110,220,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,2697,"RIVER PENGANGA NEAR WATER SUPPLY SCHEME OF 
UMARKHED M.C., VILLAGE. BELKHED, TALUKA. 
UMARKHED, DISTRICT. YAVATMAL.",,,22.0,5.7,6.2,,7.8  8.7,650,,1146  3.0,3.6,0.30,3.57,12,40,94,210,2,2,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,2373,"RIVER SABARI AT KUNAVARAM, EAST GODAVARI DIST",,23.0,28.0,6.0,7.6,,7.4  8.5,70,,1178  1.2,2.9,0.32,2.02,2,7,28,93,2,3,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,1856,,,,31.0,7.4,7.5,,7.5  7.5,,,2.0,2.4,0.00,0.00,,,36,44,,,"RIVER SHANKNI  DANTEWADA,A/C OF DANKANI RIVER  CHHATTISGARH  27.0",,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,3330,"RIVER RIVER WAINGANGA AT CHHAPARA , SEONI, NEAR 
WSS INTAKE POINT",,20.3,24.1,6.9,7.8,,7.2  7.9,238,368,1.2,1.6,0.19,1.60,2,7,23,48,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,3331,"RIVER WAINGANGA AT CHHAPARA, NEAR ROAD BRIDGE 
AFTER MIXING 
MOTI & CHAMARIYA NALLA, JABALPUR",,20.7,24.2,5.4,7.8,,7.1  7.9,257,421,1.6,2.4,0.23,1.34,2,10,39,150,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,1213,"RIVER WAINGANGA AT BALAGHAT, M.P.",,20.2,24.2,7.2,7.7,,7.2  7.8,270,519,1.6,1.9,0.03,1.60,2,17,15,170,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,30041,"RIVER WAINGANGA AT BAPERA, BHANDARA, 
(MAHARASHTRA)",,,21.0,6.0,6.0,,8.6  8.6,736,736,3.0,3.0,0.68,0.68,22,22,120,120,2,2,MAHARASHTRA  21.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,2173,"RIVER WAINGANGA AT U/S OF ELLORA PAPER MILLS, 
VILLAGE. TUMSAR, TALUKA. TUMSAR, DISTRICT. 
BHANDARA.",,,39.0,6.0,6.7,,7.7  8.7,667,,1210  3.0,3.2,0.30,2.87,12,42,120,280,2,2,MAHARASHTRA  18.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,2172,"RIVER WAINGANGA AT D/S OF ELLORA PAPER MILLS, 
VILLAGE. TUMSAR, TALUKA. TUMSAR, DISTRICT. 
BHANDARA.",,,39.0,5.5,6.8,,7.8  8.8,739,,1290  3.0,3.5,0.30,1.12,24,43,210,430,2,2,MAHARASHTRA  18.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,2175,"RIVER WAINGANGA AT U/S OF GAURAV PAPER MILLS, 
NEAR JACKWELL, VILLAGE. BRAMHPURI, TALUKA. 
CHANDRAPUR, DISTRICT. CHANDRAPUR.",,,22.0,5.7,7.0,,7.9  8.8,654,,1230  3.0,3.4,0.30,3.24,11,43,170,350,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,2176,"RIVER WAINGANGA AT D/S OF GAURAV PAPER MILLS, 
NEAR JACKWELL VILLAGE. BRAMHPURI, TALUKA. 
CHANDRAPUR, DISTRICT. CHANDRAPUR.",,,22.0,5.5,6.7,,7.8  8.8,549,,1375  3.2,4.5,0.30,3.22,17,47,110,430,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,1910,"RIVER WAINGANGA  AFTER CONFLUENCE WITH 
KANHAN RIVER, VILLAGE- AMBHORA,TALUKA- KUHI, 
DISTRICT- NAGPUR.",,,21.0,3.9,6.1,,7.6  9.0,789,,1126  3.1,5.0,0.30,1.14,12,38,110,280,2,2,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,11,"RIVER WAINGANGA AT ASHTI, VILLAGE. ASHTI, TALUKA. 
GONDPIPRI, DISTRICT.CHANDRAPUR.",,,23.0,2.5,6.1,,7.9  8.8,674,,1251  3.2,8.4,0.30,3.24,14,34,94,220,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,30059,"RIVER WARDHA AT VILLAGE BANGAON NEAR 
PANDHURNA (MP & MAHARASHTRA)",,26.0,31.0,8.0,8.4,,8.1  8.3,266,394,1.2,2.1,0.48,0.50,2,2,63,100,2,2,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_78.csv,1315,"RIVER WARDHA AT PULGAON RAILWAY BRIDGE, 
VILLAGE- PULGAON,TALUKA - WARDHA, DISTRICT- 
WARDHA.",,,18.0,5.8,6.7,,7.9  8.8,762,,1080  3.0,3.6,0.30,2.87,24,43,110,220,2,2,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,2721,"RIVER WARDHA  AT U/S OF ACC LTD. GHUGGUS NEAR 
WCL PUMP HOUSE, VILLAGE- GHUGGUS, TALUKA- 
CHANDRAPUR, DISTRICT- CHANDRAPUR.",,,20.0,5.8,6.6,,7.8  8.7,892,,5473  3.0,3.2,0.30,3.01,6,41,130,350,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,2174,"RIVER WARDHA AT D/S OF ACC LTD. GHUGGUS NEAR 
WCL PUMP HOUSE, VILLAGE- GHUGGUS, TALUKA- 
CHANDRAPUR, DISTRICT- CHANDRAPUR.",,,20.0,5.2,6.1,,7.8  8.8,549,,1370  3.0,4.6,0.30,3.33,11,40,120,430,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,2156,"RIVER WARDHA AT CONFLUENCE POINT OF PENGANGA 
& WARDHA. VILLAGE. JUGAD, TALUKA. WANI, DISTRICT. 
YAVATMAL.",,,20.0,5.3,6.0,,7.8  8.7,750,,1210  3.0,4.0,0.30,4.07,12,38,110,280,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,2720,"RIVER WARDHA AT U/S OF ERAI RIVER AT HADASTI 
NEAR ARUN ENGG. WORKS, VILLAGE- HADASTI, 
TALUKA- CHANDRAPUR, DISTRICT- CHANDRAPUR.",,,23.0,5.6,6.5,,7.9  8.8,698,,1290  3.0,3.9,0.30,3.18,13,41,110,350,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,2719,"RIVER WARDHA AT D/S OF ERAI RIVER AT HADASTI 
NEAR ARUN ENGG. WORKS, VILLAGE- HADASTI, 
TALUKA- CHANDRAPUR, DISTRICT- CHANDRAPUR.",,,23.0,5.4,6.2,,7.7  8.8,722,,1390  3.2,4.2,0.30,3.22,20,47,170,430,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,1212,"RIVER WARDHA AT RAJURA BRIDGE, VILLAGE- RAJURA, 
TALUKA- CHANDRAPUR, DISTRICT- CHANDRAPUR.",,,23.0,5.2,6.5,,7.9  8.7,660,,1162  3.0,3.8,0.30,3.31,14,43,120,280,2,2,MAHARASHTRA  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,2722,"RIVER WENA AT U/S OF MOHATA MILLS, NEAR RAILWAY 
BRIDGE ON WARDHA, CHANDRAPUR RAILWAY LINE, 
VILLAGE- HINGANGHAT, TALUKA- HINGANGHAT, 
DISTRICT- WARDHA.",,,20.0,5.8,6.8,,8.1  8.8,936,,1142  3.0,3.4,0.30,3.36,17,43,210,350,2,2,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,
table_79.csv,2723,"RIVER WENA AT D/S OF MOHATA MILLS, NEAR  BRIDGE 
ON HINGANGHAT- WADNER ROAD,  VILLAGE- 
HINGANGHAT, TALUKA- HINGANGHAT,  DISTRICT- 
WARDHA.",,,20.0,5.1,6.7,,8.0  8.8,976,,1236  3.0,3.8,0.30,2.89,20,48,280,540,2,2,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,4062,"RIVER DEVAK 2 KM D/S FROM SHIV MANDIR AT 
UDHAMPUR,",,16.0,26.0,5.8,7.8,,7.6  8.3,300,542,1.0,1.9,0.00,1.55,,,700,3000,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,4063,"RIVER DEVAK ABOUT 10 KM D/S FROM SHIV MANDIR, 
BELOW RAILWAY BRIDGE, UDHAMPUR",,16.0,26.0,5.6,8.0,,7.3  8.5,286,420,1.0,2.0,0.00,0.32,,,700,2000,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,4081,"SURAN RIVER BELOW SHER-E-KASHMIR BRIDGE AT 
POONCH",,17.0,24.0,7.4,7.6,,7.5  7.6,110,165,1.0,1.0,0.32,0.32,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,3277,RIVER JHELUM AT BARAMULLA D/S,,5.5,23.0,5.8,9.8,,7.4  8.2,160,325,2.5,3.8,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,1410,"RIVER JHELAM AT DALAGATE (INLET), SRINAGAR",,6.1,25.1,4.6,8.9,,7.3  8.0,155,366,1.9,5.9,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,1411,RIVER JHELAM AT CHATTABAL WEIR (OUTLET,,7.3,25.1,4.1,8.2,,7.3  8.1,154,371,2.9,7.8,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,3272,RIVER JHELUM AT VERINAG,,7.0,19.5,6.0,9.7,,7.1  7.9,152,351,1.0,4.2,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,3273,"RIVER JHELUM AT SANGAM, CONFLUENCE POINT OF 
VISHAV NALLAH",,8.0,22.0,5.9,9.0,,7.7  8.0,120,281,1.8,4.4,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,3274,RIVER JHELUM AT AWANTIPORA,,7.5,22.2,6.0,9.9,,7.5  8.1,118,297,2.0,3.2,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,3275,RIVER JHELUM AT PAMPORE,,7.6,22.1,5.9,9.8,,7.3  8.1,114,312,2.1,4.2,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,3276,"RIVER JHELUM AT SOPORE, CONFLUENCE POINT OF 
WULAR LAKE",,5.0,23.4,,6.0  10.8  7.3  8.2,,,153,354,1.6,3.2,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,4053,RIVER JHELUM AT BIJEHARA,,8.4,22.8,5.3,9.4,,7.6  7.9,121,310,2.0,3.8,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,4054,RIVER JHELUM AT PANTHACHOWK,,7.5,22.3,5.5,9.9,,7.5  8.0,114,316,,2.0  32.0  0.00,,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,2742,"RIVER TAWI AT SHETALI LIFTING POINT NAGROTA(5KM 
U/S TAWI BRIDGE)",,16.0,26.0,7.2,7.6,,7.3  8.2,166,455,1.0,1.0,0.00,0.32,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,2743,"RIVER TAWI AT BAGH-E-BAHU LIFTING POINT(1 KM U/S 
TAWI BRIDGE)",,17.0,26.0,6.8,7.5,,7.5  8.5,176,370,1.0,1.0,0.00,0.32,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,1412,"RIVER TAWI AT JAMMU U/S, (TAWI BRIDGE )",,14.0,28.0,4.8,6.0,,7.9  8.4,420,442,2.0,3.6,0.00,0.26,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,2744,RIVER TAWI BELOW TAWI BRIDGE,,17.0,26.0,3.0,7.5,,7.9  8.9,185,372,1.1,4.0,0.00,1.42,,,700,800,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,2745,RIVER TAWI BAGHWATI NAGAR (2KM D/S TAWI BRIDGE,,17.0,17.0,3.0,3.0,,9.0  9.0,176,176,9.0,9.0,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,2746,RIVER TAWI AT BELICHARANA(4KM D/S TAWI BRIDGE),,17.0,26.0,6.5,7.2,,7.9  8.5,156,360,1.0,1.0,0.00,0.32,,,500,1500,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,4055,"RIVER TAWI AT 1 KM D/S BELOW STP DISCHARGE POINT 
AT BHAGWATI NAGAR",,18.0,18.0,2.3,2.3,,8.9  8.9,172,172,9.5,9.5,0.00,0.00,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_8.csv,4056,"RIVER TAWI AT BALOL NALLAH, NEAR NIT COLLEGE, 
MIRAN SAHIB, BEFORE MIXING",,16.0,28.0,2.9,6.0,,7.7  8.2,326,612,1.0,4.9,0.00,0.31,,,,,,,"JAMMU & 
KASHMIR",,,,,,,,,,,,,,,,,,,,,,,
table_80.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_80.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_80.csv,1194,"RIVER KRISHNA AT DHOM DAM, VILLAGE- WAI, TALUKA-
MAHABALESHWAR, DISTRICT-SATARA.",,,30.0,0.3,6.6,,2.0  8.0,5,137,1.0,3.0,0.30,1.65,2,20,2,250,2,14,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_80.csv,2190,"RIEVR KRISHNA AT GANPATI GHAT, WAI, VILLAGE- 
WAI,TALUKA- WAI,DISTRICT- SATARA.",,,31.0,5.1,6.3,,7.4  8.2,230,,3504  2.8,5.8,0.30,1.56,8,30,85,250,2,14,MAHARASHTRA  25.0,,,,,,,,,,,,,,,,,,,,,,,
table_80.csv,2187,"RIVER KRISHNA AT KSHETRA MAHULI, VILLAGE- 
KSHETRA-MAHULI,TALUKA- MAHULI, DISTRICT- SATARA.",,,29.0,5.1,6.3,,7.9  8.5,342,620,2.5,5.4,0.30,3.62,9,110,170,425,4,20,MAHARASHTRA  23.0,,,,,,,,,,,,,,,,,,,,,,,
table_80.csv,2188,"RIVER KRISHNA  AT KRISHNA- VENNA SANGAM MAHULI , 
VILLAGE- MAHULI,TALUKA- MAHULI, DISTRICT- SATARA.",,,30.0,4.7,6.4,,7.1  8.2,293,,4553  3.0,8.4,0.30,2.88,9,45,150,425,4,17,MAHARASHTRA  25.0,,,,,,,,,,,,,,,,,,,,,,,
table_80.csv,36,"RIVER KRISHNA AT OLD  KRISHNA BRIDGE, KARAD 
STATION ROAD , KARAD, TALUKA- KARAD, DISTRICT- 
SATARA.",,,31.5,5.3,6.2,,7.5  8.1,82,,2086  2.8,5.2,0.30,1.74,8,30,140,250,4,14,MAHARASHTRA  25.0,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1906,"RIVER KRISHNA AT WALWA, D/S OF ISLAMPUR NEAR 
VITHAL TEMPLE, VILLAGE- WALWA, TALUKA- WALWA, 
DISTRICT- SANGLI.",,,30.0,5.8,7.8,,7.7  8.7,50,,4273  1.8,3.0,0.42,3.77,5,10,20,48,2,2,MAHARASHTRA  26.0,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,37,"RIVER KRISHNA AT MAIGHAT, VILLAGE- GAWALI GALLY, 
TALUKA- MIRAJ,  DISTRICT- SANGLI.",,8.1,28.0,5.2,7.8,,7.4  8.7,221,,4394  1.8,4.0,0.32,2.56,6,10,17,38,2,2,MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,30047,"RIVER KRISHNA AT KURUNDWAD, KOLHAPUR, 
(MAHARASHTRA)",,,22.0,5.1,5.1,,8.1  8.1,659,659,5.8,5.8,1.67,1.67,17,17,250,250,7,7,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1310,"RIVER KRISHNA AT KURUNDWAD NEAR SANTAJI 
GHORPADE GHAT, VILLAGE.NARSHINGWADI, 
KURUNDWAD, TALUKA. SHIROL, DISTRICT. KOLHAPUR.",,,28.0,5.3,7.7,,7.7  8.6,156,735,1.8,3.0,0.49,4.52,6,10,24,40,2,2,MAHARASHTRA  24.0,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1153,"RIVER KRISHNA AT RAJAPUR WEIR, VILLAGE. RAJAPUR, 
TALUKA. SHIROL, DISTRICT. KOLHAPUR.",,,28.0,5.3,7.6,,7.6  8.6,157,,1016  1.8,3.0,0.58,3.60,6,9,21,46,2,2,MAHARASHTRA  24.0,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1889,"RIVER KRISHNA - ANKALI BRIDGE ALONG CHIKKODI 
KAGWAD ROAD",,24.0,31.0,6.3,8.5,,6.3  9.0,274,956,1.0,3.9,,5.61  23.00,350,920,920,1600,220,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1182,RIVER KRISHNA AT U/S OF UGARKHURD BARRAGE,,25.0,32.0,6.5,8.1,,6.2  8.9,210,960,1.0,3.5,,5.90  19.26,540,920,920,1600,240,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,2763,"RIVER KRISHNA AT ASANGI VILLAGE (JAMAKANDI 
VILLAGE)",,18.0,21.0,,5.9  11.7  6.3  8.8,,,260,,2080  1.2  17.0  1.36  32.35,,,,350,920,920,1600,170,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,5597,"RIVER KRISHNA AT ALMATTI DAM HAVELI , OLD 
JACKWELL POINT, BAGALKOTE",,18.0,21.0,,6.4  11.8  8.0  8.5,,,396,948,1.1,2.9,,2.41  24.94,540,920,1600,1600,240,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,2781,RIVER KRISHNA AT D/S OF ALAMATTI DAM,,28.0,32.0,5.6,8.7,,7.0  8.8,280,,1378  1.0,4.8,,2.00  17.22,350,920,920,1600,240,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1181,RIVER KRISHNA AT D/S OF NARAYANPURA DAM,,28.0,32.0,6.3,8.6,,7.0  8.8,272,,1388  1.0,4.3,,1.12  10.60,280,1840,920,3200,130,1080,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1028,RIVER KRISHNA AT TINTINI BRIDGE,,27.0,32.0,6.7,8.0,,8.2  8.7,685,,1961  2.0,3.2,0.50,3.60,170,460,920,2700,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,30056,RIVER KRISHNA AT DEODURGA (BANGALORE),,25.0,28.0,,6.4  13.2  7.9  8.7,,,1104,,2060  1.0,1.0,0.00,1.42,79,2800,350,16000,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1784,"RIVER KRISHNA AT THANGADI, THANGADI(V), 
KRISHNA(M), NARAYANAPET(D)",,25.0,28.2,5.2,6.2,,7.4  8.3,312,,1293  1.2,2.8,0.30,6.00,2,2,13,58,2,2,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1170,RIVER KRISHNA AT D/S OF DEVASAGAR BDG.,,24.0,32.0,6.5,8.5,,8.1  8.6,894,,1750  2.2,3.5,0.45,9.68,220,580,920,2800,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
