SourceFile,StationCode,MonitoringLocation,State,State,Temp_Min,Temp_Max,DO_Min,DO_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,Nitrate_Min,Nitrate_Max,FecalColiform_Min,FecalColiform_Max,TotalColiform_Min,TotalColiform_Max,FecalStrepto_Min,FecalStrepto_Max,Temp_Avg,DO_Avg,pH_Avg,Conductivity_Avg,BOD_Avg,Nitrate_Avg,FecalColiform_Avg,TotalColiform_Avg,FecalStrepto_Avg,pH_Risk,DO_Risk,BOD_Risk,Cond_Risk,Nitrate_Risk,TotalColiform_Risk,FecalColiform_Risk,FecalStrepto_Risk,Risk
table_33.csv,3130,"RIVER RAMREKHA AT U/S HARINAGAR, WEST 
CHAMPARAN",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3132,"RIVER BAGMATI AT MUZAFFARPUR- SITAMARHI ROAD 
BRIDGE, SITAMARHI",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3135,"RIVER BAGMATI AT DARBHANGA, SAMASTIPUR ROAD 
BRIDGE, DARBHANGA",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,2563,"RIVER MANUSMAR AT RIGA, UPHRAULIA, SITAMARHI",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3131,"RIVER MANUSMAR U/S (RIGA), SITAMARHI",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4402,"RIVER MANUSMAR AT PARSHURAMPUR, RIGA - 
BELSAND ROAD, SITAMARHI",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,2555,"RIVER PUNPUN NEAR PATNA FATUHA ROAD BRIDGE, 
FATUHA",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3119,"RIVER UNPUN NEAR PUNPUN ROAD BRIDGE, PUNPUN",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3120,"RIVER PUNPUN AT KINJAR ROAD BRIDGE, JEHANABAD-
ARWAL BORDER , JEHANABAD",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4406,"RIVER PUNPUN AT OBRA, AURANGABAD",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4293,"RIVER KOHRA  U/S RAJ GHAT, MAJHAULIA, WEST 
CHAMPARAN",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4294,"RIVER KOHRA  D/S NEAR RAILWAY BRIDGE, MAJHAULIA, 
WEST CHAMPARAN",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4399,"RIVER HARHA AT BAGHA, LAURIYA ROAD BRIDGE",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4400,RIVER LAKHANDEI U/S SITAMARHI  AT MEHANDI NAGAR,,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4401,"RIVER LAKHANDEI  D/S SITAMARHI AT PARORI ROAD 
BRIDGE",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4404,"RIVER GANGI AT ARA, D/S",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,1824,"RIVER PARMAR AT JOGBANI, ARARIA",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,2117,"RIVER BICHIA,GOVINDGARH ROAD BRIDGE ,NEAR 
INTAKE POINT,REWA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,1433,"RIVER SANKH AT TIGRA RESERVOIR, M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,1075,"RIVER SONE AT KOILWAR,  NEAR MANDIR, BHOJPUR",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,3127,"RIVER SONE AT BAHIYARA, BHOJPUR",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_33.csv,4913,RIVER SONE AT ARWAL NEAR BALUGHAT (SAHAR),,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3128,"RIVER SONE AT NASIRIGANJ DAM, ROHTAS",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,4298,"RIVER SONE AT ROAD BRIDGE-DEHRI-ON-SONE, 
ROHTAS",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,2556,"RIVER SONE AT INDRAPURI DAM, DEHRI ON SONE, 
ROHTAS",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,4407,"RIVER SONE AT WATER INTAKE POINT BHARTIYA RAIL 
BIJALI CO. LTD (BRBCL) NAVINAGAR, AURANGABAD",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3121,"RIVER SONE AT BANJARI  NEAR BANJARI NEAR SUN 
TEMPLE KALYANPUR, ROHTAS",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,30081,"RIVER SONE AT ROAD BRIDGE CHOPAN,DIST-
SONEBHADRA (U.P.)",,"UTTAR 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,30082,"RIVER SONE UPSTREAM TOWARDS DEORA, DIST- 
SINGRAULI (M. P.)",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,4604,"RIVER RIVER SONE AT VILLAGE- KHAIRPUR,(KUDHERI) 
M.P- U.P.BOUNDARY, DISTT SIDHI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3834,"RIVER SONE AT CHITAWAL NEAR ROAD BRIDGE 
CHITRANGI, DIST 
SINGROULI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3836,"RIVER SONE ON KACHAN DAM NEAR IMILYA NORTH 
COAL MINES VILL MAJHOULI, DIST SINGROULI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3851,"RIVER SONE NEAR BHANVARSEN ROAD BRIDGE AFTER 
CONFLUENCE OF BANAS RIVER, DIST SIDHI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3329,"RIVER SONE AT CHURHAT,DISTT.SIDHI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3852,"BANSAGAR CANAL AT SON RIVER, WATER SAMPLE AT 
BAGHWAR VILLAGE, NEAR TOL PLAZA, DIST SIDHI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,1612,"RIVER SONE AT DEVLOAD OUT LET OF BANSAGAR DAM, 
M.P",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,1371,"RIVER SONE AT AMLAI, M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3846,"RIVER SONE AT JARWAHI NEAR ROAD BRIDGE, 
SHAHDOL",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3327,"RIVER SONE AT BHATURAGHAT NEAR ROAD BRIDGE, 
AMLAI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,1142,"RIVER SONE AT CHACHAI, M.P.",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,1610,"RIVER SONE AT ORIGIN AMARKANTAK, M.P",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_34.csv,3835,"GOPAD AT NIGARI, SARAI DIST, SINGROULI",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,1611,"RIVER JOHILA NEAR NAROJABAD NEAR UMARIA ROAD 
BRIDGE, M.P",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2116,RIVER BEEHAR D/S NEAR FOREST OFFICE,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,1608,"RIVER SINDH AT DABRA, M.P",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3306,"RIVER CHOUPAN U/S AT  
VIJAYPUR  , GUNA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3307,"RIVER CHOUPAN D/S AFTER NFL NALLA,  AT VIJAYPUR 
,GUNA",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3311,"RIVER JAMUNI AT BARIYAGHAT U/S NEAR INTAKE 
POINT, TIKAMGARH",,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2396,RIVER JUMAR AT KANKE DAM,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4085,"RIVER JUMAR AT BIT MESRA, RANCHI",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2401,RIVER AJAY AT MASANJORE DAM,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2389,RIVER KONAR AT KONAR DAM,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2390,RIVER KONAR AT TENUGHAT DAM,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3554,"RIVER KONAR NEAR SWANG COAL WASHERY, BOKARO",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4000,RIVER GARGA NEAR TELMUCHO BRIDGE,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2381,RIVER BOKARO AT ZARANGDIH BRIDGE,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4490,RIVER KURWA DUMKA WATER INTAKE POINT,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4745,"RIVER KHARKHAI BEFORE MEETING SWARNREKHA 
RIVER",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4747,"RIVER KOINA RIVER, MANOHARPUR, W.S",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2567,RIVER KAMALA AT BENIPATTI (MADHUBANI),,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2569,"RIVER KAMALA AT  GAUSAGHAT, DARBHANGA",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,3133,"RIVER KAMALA AT KAMALA GHAT NEAR BARRAGE  
ATJAYNAGAR , MADHUBANI",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,4299,"RIVER KAMALA (BIHAR)  AT JEEWACH GHAT, 
DARBHANGA",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_35.csv,2572,"RIVER MAHANANDA AT THAKURGANJ, KISHANGANJ 
ROAD BRIDGE, KISHANGANJ",,BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,1336,"RIVER BARAKAR AT ASANSOL (WATER INTAKE POINT), 
BURDWAN,WEST BENGAL",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2388,RIVER BARAKAR AT TILAYA DAM,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2392,RIVER BARAKAR AT MAITHAN DAM,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,1331,"RIVER DAMODAR AT DISHERGARH VILL.(NR.BIHAR-
WEST BENGAL BORDER) , BURDWAN,WEST BENGAL",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,1332,"RIVER DAMODAR AT D/S OF IISCO AFTER 3RD OUTFALL 
AT DHENNA VILLAGE, BURDWAN,WEST BENGAL",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,1333,"RIVER DAMODAR AT NARAINPUR AFTER CONFL. OF 
NUNIA NALLAH, BURDWAN,WEST BENGAL",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,1334,"RIVER DAMODAR NEAR MUJHER MANA VILLAGE AFTER 
CONF. OF TAMLA NALLAH, BURDWAN,WEST BENGAL",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2378,RIVER DAMODAR D/S BHAIRABI AT RAJRAPPA,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2380,RIVER DAMODAR AT RAMGARH ROAD BRIDGE,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2382,RIVER DAMODAR AT PHUSRO ROAD BRIDGE,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2383,RIVER DAMODAR U/S JAMADOBA WATER WORKS,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2384,"RIVER DAMODAR AT DOMGARH WATER WORKS D/S 
SINDRI",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2391,RIVER DAMODAR AT PANCHET DAM,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,2527,"RIVER WATER INTAKE POINT FOR BURDWAN TOWN, 
BURDWAN",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,3556,"RIVER DAMODAR AT CONFLUENCE OF BOKARO & 
DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,3557,"RIVER DAMODAR NEAR BERMO RAILWAY STATION, 
BOKARO",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-
DAKRA, RANCHI",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,30066,RIVER DAMODAR AT SINDRI,,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,30065,RIVER DAMODAR AT DISHERGARH (WEST BENGAL),,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_36.csv,10107,"RIVER DAMODAR AT ANDAL U/S, BURDWAN",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,10108,"RIVER DAMODAR AT ANDAL D/S, BURDWAN",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,10109,"RIVER DAMODAR AT ASANSOL U/S, BURDWAN",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,10110,"RIVER DAMODAR AT DURGAPUR U/S, BURDWAN",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,10111,"RIVER DAMODAR AT RANIGANJ D/S, BURDWAN",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,4738,"RIVER JAMUNIA NEAR LOHAPATTI BRIDGE, MAHUDA, 
DHANBAD",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,4739,"RIVER KATRI RIVER, NEAR BHATINDA FALL, AT- 
TETENGABAD, MOONIDIH, DHANBAD",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,4742,"RIVER GALUDIH BARRAGE, GALUDIH, E.S",,JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2517,"RIVER MATHABHANGA, GOBINDAPUR, NADIA",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,1764,"RIVER CHURNI D/S OF RANAGHAT TOWN, WEST 
BENGAL",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2518,"RIVER CHURNI, MAJHADIA, NADIA",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2541,"RIVER DWARAKESHWAR WATER INTAKE POINT FOR 
BANKURA TOWN ON DWARAKESHWAR, BANKURA",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2514,"RIVER JALANGI, D/S OF KRISHNA NAGAR, NADIA",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,1337,"RIVER RUPNARAYAN BEFORE CONFL. TO GANGA NEAR 
GEONKHALI,MEDINIPOREÂ€, WEST BENGAL",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2509,"RIVER D/S OF RUPNARAYAN AT KOLAGHAT, NEAR 
KOLAGHAT RAIL BRIDGE NO.3,MEDINIPOREÂ€",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2531,"RIVER U/S OF TARAPITH ON DWARKA AT SADHAK 
BAMDEB GHAT, BIRBHUM",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2532,"RIVER D/S OF TARAPITH ON DWARKA, SATIGHAT",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2549,"RIVER U/S OF BINDYADHARI AT HAROA BRIDGE, 24 
PARGANAS(N)",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2550,"RIVER D/S OF BIDYADHARI AT MALANCHA BURNING 
GHAT",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2507,"RIVER D/S OF KANSI AT MIDNAPORE, NEAR NEW 
HANUMAN MANDIR, GANDHIGHAT, MEDINIPORE(W)",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2525,"RIVER MAHANANDA D/S, RAMGHAT, DARJEELING",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,1946,"RIVER MAHANANDA AT SILIGURI, DARJEELING",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,4727,RIVER MECHI AT NEHALJOTE,,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,4722,RIVER BALASON AT KHAPRAIL MORE,,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_37.csv,2508,"RIVER D/S OF SILABATI AT GHATAL, MEDINIPORE(W)",,WEST BENGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,1019,RIVER SUTLEJ AT U/S HEAD WORKS ROPAR,,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,1020,"RIVER SUTLEJ AT 100M D/S BUDHA NALA CONFL., 
LUDHIANA",,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,1022,"RIVER SUTLEJ AT BRIDGE HARIKE, AMRITSAR",,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,10025,"RIVER SUTLEJ AT JALANDHAR U/S (PEERU SHAH KA 
DARGAH)",,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,10026,RIVER SUTLEJ AT JALANDHAR D/S (MALSIAN BRIDGE),,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,1021,"RIVER SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR 
ROAD, JALANDHAR",,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,1381,"RIVER SUTLEJ AT D/S EAST BEIN, PUNJAB",,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,1691,"RIVER SUTLEJ AT U/S HUSSANIWALA - H/W FEROZEPUR, 
PUNJAB",,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_4.csv,1692,"RIVER SUTLEJ AT D/S HUSSANIWALA-H/W FEROZEPUR, 
PUNJAB",,PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2869,RIVER BARAK AT SENAPATI,,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2875,"RIVER BARAK AT N.H. 53, TAMENGLONG",,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,1423,"RIVER BARAK RIVER AT PANCHAGRAM , ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,4649,RIVER MANU AT MANUBAZAR,,TRIPURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,4650,RIVER MANU AT CHAILENGTA,,TRIPURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2877,RIVER KHUGA (TUITHA) DAM ON KHUGA RIVER,,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2878,RIVER THONGJAOROK  AT THONGJAOROK BRIDGE,,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2242,"RIVER KUSHIARA AT KARIMGANJ, ASSAM",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,1925,"RIVER KHUGA (TUITHA)  AT RENGKAI, 
CHURACHANDPUR",,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2880,RIVER NAMBUL AT BISHNUPUR,,MANIPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,3107,RIVER DIHING AT MIAO (U/S OF NOA DIHING),,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,3095,"RIVER SENKI  AT CHANDRANAGAR, ITANAGAR, (U/S OF 
PACHIN RIVER)",,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,3096,RIVER DIKRONG AT NIRJULI (U/S),,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,3777,"RIVER DORIKA NEAR MSW DUMPING SITE, SIVASAGAR",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,3105,"RIVER GAI NADI, NEAR HSS LIKABALI (D/S)",,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,1261,"RIVER SUBANSIRI AT GERUKAMUKH (BEFORE 
CONFLUENCE WITH RIVER BRAHMAPUTRA)",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,3097,RIVER SUBANSIRI AT GERUKAMUKH,,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,3098,"RIVER SIANG AT RANAGHAT, NEAR RCC BRIDGE, 
PASIGHAT(U/S)",,"ARUNACHAL 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,4342,"RIVER BARALIA (NEAR CHATPUJA GHAT) RANGIA, 
KAMRUP",,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,4343,RIVER BURALIA (NEAR BRIDGE ALONG NH-31) NALBARI,,ASSAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2888,RIVER CHATHE AT BRIDGE NEAR CIHSR,,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table_43.csv,2891,DZUCHA RU,,NAGALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
